resume_seq,recruitment_seq
U06983,R00278
U06983,R01132
U06983,R01508
U06983,R02669
U06983,R02743
U06992,R01746
U06992,R02750
U06992,R06115
U06992,R04286
U06992,R06535
U01141,R01475
U01141,R06349
U01141,R01590
U01141,R05101
U01141,R02489
U06951,R05601
U06951,R05325
U06951,R00766
U06951,R01267
U06951,R05907
U04491,R00298
U04491,R05371
U04491,R00277
U04491,R02339
U04491,R02991
U00867,R06602
U00867,R06190
U00867,R00359
U00867,R02596
U00867,R02426
U01778,R04308
U01778,R01266
U01778,R02021
U01778,R03975
U01778,R04037
U06764,R01594
U06764,R01696
U06764,R05111
U06764,R03094
U06764,R02816
U05418,R03921
U05418,R01184
U05418,R03023
U05418,R01772
U05418,R03911
U00882,R03356
U00882,R00024
U00882,R04533
U00882,R00444
U00882,R01141
U04569,R05676
U04569,R05516
U04569,R06353
U04569,R00861
U04569,R02625
U07827,R05886
U07827,R04103
U07827,R06015
U07827,R04602
U07827,R01854
U03515,R05327
U03515,R02858
U03515,R06056
U03515,R03229
U03515,R01918
U05487,R03876
U05487,R02129
U05487,R01760
U05487,R05732
U05487,R04278
U00044,R01108
U00044,R06195
U00044,R01660
U00044,R00525
U00044,R00784
U06919,R06566
U06919,R02694
U06919,R04238
U06919,R03784
U06919,R03510
U08200,R05412
U08200,R02769
U08200,R04507
U08200,R00705
U08200,R01756
U02784,R05481
U02784,R03510
U02784,R01625
U02784,R02220
U02784,R01445
U05799,R01218
U05799,R02585
U05799,R04763
U05799,R00673
U05799,R00502
U03939,R02673
U03939,R04397
U03939,R00697
U03939,R00059
U03939,R01715
U03272,R02632
U03272,R03314
U03272,R05668
U03272,R01859
U03272,R05769
U01728,R01370
U01728,R03546
U01728,R00927
U01728,R02587
U01728,R00221
U05466,R01330
U05466,R02615
U05466,R04656
U05466,R04703
U05466,R06069
U08004,R06588
U08004,R00094
U08004,R00240
U08004,R04398
U08004,R04104
U07348,R01071
U07348,R03676
U07348,R02459
U07348,R00064
U07348,R04724
U03570,R03569
U03570,R03719
U03570,R05004
U03570,R04559
U03570,R01256
U05649,R00595
U05649,R00207
U05649,R00410
U05649,R06609
U05649,R00721
U01879,R03452
U01879,R02863
U01879,R02049
U01879,R05732
U01879,R00119
U00291,R01246
U00291,R00951
U00291,R04845
U00291,R02532
U00291,R02472
U01708,R03993
U01708,R03210
U01708,R04417
U01708,R05372
U01708,R02653
U06889,R03851
U06889,R02292
U06889,R00883
U06889,R00116
U06889,R04836
U07811,R00628
U07811,R00688
U07811,R04572
U07811,R00931
U07811,R00900
U00787,R01058
U00787,R05732
U00787,R03552
U00787,R04651
U00787,R00893
U06505,R06291
U06505,R02075
U06505,R06647
U06505,R01772
U06505,R05591
U06101,R04331
U06101,R04904
U06101,R02237
U06101,R04295
U06101,R03589
U06921,R00765
U06921,R06570
U06921,R02371
U06921,R01262
U06921,R01807
U06559,R06383
U06559,R02093
U06559,R01833
U06559,R05177
U06559,R00827
U05537,R04269
U05537,R00957
U05537,R00277
U05537,R06647
U05537,R03354
U00893,R06332
U00893,R05403
U00893,R02706
U00893,R05538
U00893,R00091
U03883,R04909
U03883,R02991
U03883,R01833
U03883,R00804
U03883,R06013
U05188,R04021
U05188,R00888
U05188,R04180
U05188,R00913
U05188,R00455
U03311,R04179
U03311,R04446
U03311,R03325
U03311,R02245
U03311,R00958
U00322,R00163
U00322,R06596
U00322,R05567
U00322,R03655
U00322,R04789
U06657,R01871
U06657,R00811
U06657,R02056
U06657,R04995
U06657,R00008
U04727,R00014
U04727,R05220
U04727,R01557
U04727,R06230
U04727,R03064
U05704,R06412
U05704,R06583
U05704,R04744
U05704,R06690
U05704,R02003
U07789,R05306
U07789,R01367
U07789,R01407
U07789,R02136
U07789,R01627
U00443,R00729
U00443,R02002
U00443,R00258
U00443,R01235
U00443,R04394
U07163,R02041
U07163,R03721
U07163,R03662
U07163,R05664
U07163,R04401
U00262,R00269
U00262,R02863
U00262,R04453
U00262,R02066
U00262,R03464
U07947,R00277
U07947,R05469
U07947,R00293
U07947,R02339
U07947,R05487
U01216,R06061
U01216,R04021
U01216,R04019
U01216,R05578
U01216,R03778
U04624,R04588
U04624,R06678
U04624,R01153
U04624,R05728
U04624,R04594
U00092,R00628
U00092,R04572
U00092,R06424
U00092,R01858
U00092,R00931
U05801,R05737
U05801,R03905
U05801,R01488
U05801,R05022
U05801,R03237
U02916,R02073
U02916,R00122
U02916,R02496
U02916,R01147
U02916,R01323
U04366,R05755
U04366,R00629
U04366,R05209
U04366,R05019
U04366,R01009
U07740,R02597
U07740,R01242
U07740,R06196
U07740,R04016
U07740,R01325
U07780,R04503
U07780,R04841
U07780,R03210
U07780,R03770
U07780,R02733
U03264,R00559
U03264,R01890
U03264,R01613
U03264,R03336
U03264,R01832
U04488,R04582
U04488,R03866
U04488,R05229
U04488,R03391
U04488,R03617
U02769,R05562
U02769,R02741
U02769,R06096
U02769,R03839
U02769,R01095
U01082,R04524
U01082,R03452
U01082,R05267
U01082,R05200
U01082,R01760
U07817,R03366
U07817,R04196
U07817,R03837
U07817,R04834
U07817,R00002
U07123,R03618
U07123,R05072
U07123,R01692
U07123,R01884
U07123,R04817
U02613,R03791
U02613,R00441
U02613,R02228
U02613,R06680
U02613,R04435
U03413,R03965
U03413,R05769
U03413,R02006
U03413,R02139
U03413,R02381
U05597,R00458
U05597,R03658
U05597,R02812
U05597,R05942
U05597,R05055
U01446,R04001
U01446,R05814
U01446,R06250
U01446,R00844
U01446,R04008
U04394,R05763
U04394,R06254
U04394,R04693
U04394,R05154
U04394,R00004
U04408,R02825
U04408,R03290
U04408,R05560
U04408,R01081
U04408,R06012
U02960,R00559
U02960,R02671
U02960,R01890
U02960,R00314
U02960,R04047
U08153,R03510
U08153,R02384
U08153,R00663
U08153,R05714
U08153,R01214
U04323,R06082
U04323,R05077
U04323,R04376
U04323,R03906
U04323,R03706
U07598,R01497
U07598,R01103
U07598,R01335
U07598,R02063
U07598,R02106
U05549,R05086
U05549,R01572
U05549,R06678
U05549,R01771
U05549,R04050
U01802,R01205
U01802,R06160
U01802,R00815
U01802,R05727
U01802,R06349
U06322,R05306
U06322,R05060
U06322,R01383
U06322,R06661
U06322,R03334
U04897,R02222
U04897,R01785
U04897,R05476
U04897,R01981
U04897,R03617
U05287,R01004
U05287,R04762
U05287,R00666
U05287,R01575
U05287,R04684
U00761,R04960
U00761,R02489
U00761,R01081
U00761,R05239
U00761,R04287
U00896,R04312
U00896,R03551
U00896,R04991
U00896,R05934
U00896,R00721
U02035,R06473
U02035,R02015
U02035,R05553
U02035,R05034
U02035,R06397
U06771,R00178
U06771,R05627
U06771,R03504
U06771,R01975
U06771,R00934
U07171,R04021
U07171,R05344
U07171,R04543
U07171,R06356
U07171,R02524
U01269,R03252
U01269,R00288
U01269,R02345
U01269,R02983
U01269,R00281
U08389,R06196
U08389,R06109
U08389,R05955
U08389,R00522
U08389,R06298
U01095,R00559
U01095,R05943
U01095,R01319
U01095,R02046
U01095,R03688
U02836,R02771
U02836,R00899
U02836,R03163
U02836,R05363
U02836,R02970
U04589,R03410
U04589,R02733
U04589,R04061
U04589,R00262
U04589,R04324
U07264,R03611
U07264,R01816
U07264,R04767
U07264,R04975
U07264,R04020
U06936,R05062
U06936,R01470
U06936,R05090
U06936,R06596
U06936,R05155
U03590,R02828
U03590,R01183
U03590,R02800
U03590,R01601
U03590,R02305
U05973,R00339
U05973,R01864
U05973,R03811
U05973,R05658
U05973,R04709
U01054,R03499
U01054,R02741
U01054,R03391
U01054,R06422
U01054,R05945
U07176,R01584
U07176,R05102
U07176,R00922
U07176,R05665
U07176,R02670
U04635,R05818
U04635,R04829
U04635,R05390
U04635,R03977
U04635,R03488
U01607,R03872
U01607,R05141
U01607,R05391
U01607,R01098
U01607,R01278
U07227,R03147
U07227,R06030
U07227,R01996
U07227,R04993
U07227,R05574
U06384,R06089
U06384,R05264
U06384,R00533
U06384,R06283
U06384,R05125
U01293,R04286
U01293,R04684
U01293,R01934
U01293,R02336
U01293,R01009
U05629,R03074
U05629,R05656
U05629,R03272
U05629,R00705
U05629,R01462
U06434,R02513
U06434,R04357
U06434,R05889
U06434,R06511
U06434,R01882
U07405,R04626
U07405,R00552
U07405,R04638
U07405,R02292
U07405,R00092
U06038,R03103
U06038,R03880
U06038,R03291
U06038,R03199
U06038,R02169
U00925,R06476
U00925,R04744
U00925,R00923
U00925,R05327
U00925,R04153
U08271,R06271
U08271,R03166
U08271,R01468
U08271,R05422
U08271,R01371
U01180,R06276
U01180,R00583
U01180,R01473
U01180,R03688
U01180,R00412
U01838,R04719
U01838,R03757
U01838,R03540
U01838,R04473
U01838,R02181
U05534,R03585
U05534,R04284
U05534,R06408
U05534,R02132
U05534,R04800
U02625,R04199
U02625,R06502
U02625,R04725
U02625,R02286
U02625,R05062
U03220,R03886
U03220,R04153
U03220,R02645
U03220,R04744
U03220,R01244
U02429,R02538
U02429,R01273
U02429,R05508
U02429,R00001
U02429,R05229
U07124,R03939
U07124,R06405
U07124,R01214
U07124,R02344
U07124,R04771
U02151,R05714
U02151,R04200
U02151,R01214
U02151,R06383
U02151,R03418
U05444,R03638
U05444,R04866
U05444,R04066
U05444,R01625
U05444,R03510
U02475,R05755
U02475,R04579
U02475,R03548
U02475,R01410
U02475,R05052
U06267,R05635
U06267,R01307
U06267,R04314
U06267,R01922
U06267,R02664
U00712,R00277
U00712,R02782
U00712,R01833
U00712,R00370
U00712,R05665
U02882,R01758
U02882,R05801
U02882,R03561
U02882,R04290
U02882,R04232
U02782,R01602
U02782,R02960
U02782,R03122
U02782,R03404
U02782,R02441
U02670,R01601
U02670,R01198
U02670,R05896
U02670,R04720
U02670,R04733
U03125,R01041
U03125,R01535
U03125,R03423
U03125,R01591
U03125,R05022
U00390,R04205
U00390,R03665
U00390,R02207
U00390,R05127
U00390,R06230
U02352,R02085
U02352,R04700
U02352,R06625
U02352,R03124
U02352,R05716
U05161,R01697
U05161,R06527
U05161,R03701
U05161,R01327
U05161,R06436
U00518,R00080
U00518,R04494
U00518,R01106
U00518,R00654
U00518,R06440
U00536,R00370
U00536,R00546
U00536,R00565
U00536,R04315
U00536,R02984
U02269,R00281
U02269,R02533
U02269,R05498
U02269,R03005
U02269,R06214
U01716,R04208
U01716,R00742
U01716,R05226
U01716,R00765
U01716,R00799
U07849,R01535
U07849,R02135
U07849,R03423
U07849,R00844
U07849,R01938
U04667,R03288
U04667,R02344
U04667,R01908
U04667,R00087
U04667,R01736
U01504,R01782
U01504,R03911
U01504,R03872
U01504,R05258
U01504,R01811
U02622,R04427
U02622,R05212
U02622,R04718
U02622,R03270
U02622,R01014
U00629,R01601
U00629,R06363
U00629,R05156
U00629,R02828
U00629,R02882
U02456,R00497
U02456,R04713
U02456,R04657
U02456,R02962
U02456,R03184
U01077,R05542
U01077,R00900
U01077,R00984
U01077,R00688
U01077,R02331
U03013,R04763
U03013,R06545
U03013,R03032
U03013,R00822
U03013,R00793
U06252,R04657
U06252,R01592
U06252,R03224
U06252,R04823
U06252,R03951
U00131,R06385
U00131,R02484
U00131,R06590
U00131,R04114
U00131,R03576
U01477,R05745
U01477,R04866
U01477,R05170
U01477,R05890
U01477,R04844
U00241,R02822
U00241,R05883
U00241,R01043
U00241,R02670
U00241,R00171
U08368,R00786
U08368,R05070
U08368,R03358
U08368,R03592
U08368,R00161
U03593,R01680
U03593,R04752
U03593,R05769
U03593,R00437
U03593,R04331
U00203,R05557
U00203,R03094
U00203,R04087
U00203,R04576
U00203,R06110
U00125,R03510
U00125,R02954
U00125,R00410
U00125,R02421
U00125,R01043
U05262,R03414
U05262,R00093
U05262,R05549
U05262,R04854
U05262,R02961
U05299,R02573
U05299,R03863
U05299,R04675
U05299,R00331
U05299,R04748
U06678,R01495
U06678,R02555
U06678,R04865
U06678,R03192
U06678,R01766
U01806,R05124
U01806,R03204
U01806,R04915
U01806,R02797
U01806,R05213
U03052,R06193
U03052,R04889
U03052,R04447
U03052,R05977
U03052,R01985
U02515,R01106
U02515,R01503
U02515,R00080
U02515,R06311
U02515,R04682
U02510,R06670
U02510,R01244
U02510,R03561
U02510,R02944
U02510,R01415
U05886,R00870
U05886,R04285
U05886,R05057
U05886,R00838
U05886,R03452
U05391,R02082
U05391,R01922
U05391,R03879
U05391,R03570
U05391,R00586
U03392,R03255
U03392,R06692
U03392,R06650
U03392,R02768
U03392,R01545
U06379,R01656
U06379,R04351
U06379,R01289
U06379,R02102
U06379,R00427
U06876,R03436
U06876,R06036
U06876,R04901
U06876,R06245
U06876,R00910
U00884,R01106
U00884,R02597
U00884,R02377
U00884,R04682
U00884,R01242
U03388,R06212
U03388,R05542
U03388,R04605
U03388,R00628
U03388,R04618
U06627,R04540
U06627,R04777
U06627,R02655
U06627,R03148
U06627,R05735
U00883,R03557
U00883,R06570
U00883,R01934
U00883,R06683
U00883,R03761
U01919,R04937
U01919,R03959
U01919,R01244
U01919,R04948
U01919,R03985
U06543,R00298
U06543,R06278
U06543,R06388
U06543,R01338
U06543,R02339
U02232,R04845
U02232,R02916
U02232,R02925
U02232,R00604
U02232,R05301
U02563,R05634
U02563,R02333
U02563,R00264
U02563,R05714
U02563,R01175
U00666,R04439
U00666,R02915
U00666,R05752
U00666,R05004
U00666,R03130
U07793,R00087
U07793,R06103
U07793,R05022
U07793,R02135
U07793,R01782
U06973,R02303
U06973,R06117
U06973,R03615
U06973,R03404
U06973,R04717
U04987,R03317
U04987,R04763
U04987,R06264
U04987,R00793
U04987,R02585
U00130,R02863
U00130,R04524
U00130,R01622
U00130,R04665
U00130,R01760
U02944,R04222
U02944,R02609
U02944,R03059
U02944,R00323
U02944,R05315
U07044,R06071
U07044,R01319
U07044,R00729
U07044,R04394
U07044,R00211
U07896,R04098
U07896,R05001
U07896,R01938
U07896,R01508
U07896,R00394
U01752,R03499
U01752,R03617
U01752,R06422
U01752,R01417
U01752,R00565
U03448,R05601
U03448,R00766
U03448,R05574
U03448,R01103
U03448,R01970
U03216,R03105
U03216,R04358
U03216,R03370
U03216,R02786
U03216,R05142
U02202,R02888
U02202,R04536
U02202,R00583
U02202,R04708
U02202,R03969
U00001,R05826
U00001,R04769
U00001,R03811
U00001,R01309
U00001,R00228
U07955,R04971
U07955,R06016
U07955,R02612
U07955,R04018
U07955,R06553
U07636,R04774
U07636,R01702
U07636,R03645
U07636,R06678
U07636,R00464
U02581,R04777
U02581,R00954
U02581,R03994
U02581,R01971
U02581,R04397
U04595,R04066
U04595,R02969
U04595,R00380
U04595,R04312
U04595,R03298
U07098,R04620
U07098,R01023
U07098,R05689
U07098,R05296
U07098,R04880
U06711,R06502
U06711,R05400
U06711,R03162
U06711,R05291
U06711,R00312
U04092,R05112
U04092,R06609
U04092,R03721
U04092,R06483
U04092,R01795
U03256,R00336
U03256,R00653
U03256,R03284
U03256,R03736
U03256,R03952
U00082,R00883
U00082,R03501
U00082,R01143
U00082,R01783
U00082,R05230
U03597,R02377
U03597,R04041
U03597,R01242
U03597,R03282
U03597,R06666
U06215,R03817
U06215,R05046
U06215,R04809
U06215,R04834
U06215,R03350
U01497,R06072
U01497,R03796
U01497,R05554
U01497,R03499
U01497,R04105
U04695,R05698
U04695,R05609
U04695,R00483
U04695,R03782
U04695,R01076
U05432,R02186
U05432,R01731
U05432,R01678
U05432,R00091
U05432,R06641
U05276,R04131
U05276,R02498
U05276,R05199
U05276,R04710
U05276,R05342
U04236,R04289
U04236,R00525
U04236,R04896
U04236,R05602
U04236,R03163
U03421,R03589
