resume_seq,recruitment_seq
U05562,R04537
U05562,R04521
U05041,R03211
U05041,R00960
U05041,R03643
U05041,R04199
U05041,R03418
U07003,R05315
U07003,R01799
U07003,R01979
U07003,R02609
U07003,R04369
U05987,R04199
U05987,R01028
U05987,R04771
U05987,R05286
U05987,R05076
U02304,R03504
U02304,R00666
U02304,R02823
U02304,R03691
U02304,R01797
U06052,R02477
U06052,R03590
U06052,R04066
U06052,R02782
U06052,R01082
U00742,R06376
U00742,R01244
U00742,R06588
U00742,R01894
U00742,R02962
U04513,R04864
U04513,R00916
U04513,R01692
U04513,R06352
U04513,R04458
U03213,R06107
U03213,R00779
U03213,R02460
U03213,R04690
U03213,R06537
U07039,R02634
U07039,R02640
U07039,R04780
U07039,R03288
U07039,R03423
U06715,R01540
U06715,R02944
U06715,R01489
U06715,R03864
U06715,R03639
U01957,R01143
U01957,R01972
U01957,R04390
U01957,R01895
U01957,R05163
U02027,R00914
U02027,R01503
U02027,R06440
U02027,R02212
U02027,R01515
U04109,R06624
U04109,R02507
U04109,R04901
U04109,R01321
U04109,R05029
U00253,R02172
U00253,R03455
U00253,R05247
U00253,R04167
U00253,R04075
U04167,R02036
U04167,R00493
U04167,R02768
U04167,R02670
U04167,R05988
U08077,R01331
U08077,R03054
U08077,R02634
U08077,R04708
U08077,R01767
U07675,R02539
U07675,R02136
U07675,R03599
U07675,R04442
U07675,R05739
U03940,R05394
U03940,R01837
U03940,R01345
U03940,R06304
U03940,R02785
U06983,R04200
U06983,R04401
U06983,R06250
U06983,R05706
U06983,R05258
U06992,R00805
U06992,R04981
U06992,R05304
U06992,R04684
U06992,R05877
U01141,R04169
U01141,R05369
U01141,R04087
U01141,R03654
U01141,R00745
U06951,R04074
U06951,R02729
U06951,R04774
U06951,R00464
U06951,R01292
U04491,R04681
U04491,R02899
U04491,R03085
U04491,R06332
U04491,R02941
U00867,R05822
U00867,R05072
U00867,R01628
U00867,R06096
U00867,R00932
U01778,R06246
U01778,R06639
U01778,R02119
U01778,R04645
U01778,R05895
U06764,R01627
U06764,R05396
U06764,R04503
U06764,R00511
U06764,R03481
U05418,R05022
U05418,R01591
U05418,R01000
U05418,R03581
U05418,R03678
U00882,R05996
U00882,R00765
U00882,R06570
U00882,R05124
U00882,R06393
U04569,R00802
U04569,R00318
U04569,R03654
U04569,R02356
U04569,R00242
U07827,R00644
U07827,R06633
U07827,R01604
U07827,R06475
U07827,R06160
U03515,R04408
U03515,R02913
U03515,R06145
U03515,R03638
U03515,R02005
U05487,R06032
U05487,R02768
U05487,R06278
U05487,R00547
U05487,R00277
U00044,R00947
U00044,R02527
U00044,R05388
U00044,R04368
U00044,R06443
U06919,R02535
U06919,R04342
U06919,R04167
U06919,R02991
U06919,R05714
U08200,R02019
U08200,R01341
U08200,R05830
U08200,R00759
U08200,R00236
U02784,R02477
U02784,R03590
U02784,R02670
U02784,R04519
U02784,R01338
U05799,R04018
U05799,R05450
U05799,R01389
U05799,R01692
U05799,R01244
U03939,R04252
U03939,R00614
U03939,R02448
U03939,R04243
U03939,R00001
U03272,R03646
U03272,R01420
U03272,R03184
U03272,R04331
U03272,R02945
U01728,R00849
U01728,R06460
U01728,R00855
U01728,R06554
U01728,R01581
U05466,R00087
U05466,R06413
U05466,R06445
U05466,R02201
U05466,R06310
U08004,R01913
U08004,R06270
U08004,R04231
U08004,R05538
U08004,R05917
U07348,R03764
U07348,R05361
U07348,R03237
U07348,R00498
U07348,R03442
U03570,R00144
U03570,R00688
U03570,R02967
U03570,R00707
U03570,R04520
U05649,R00466
U05649,R04718
U05649,R03764
U05649,R03921
U05649,R03058
U01879,R03799
U01879,R02549
U01879,R00281
U01879,R06160
U01879,R05895
U00291,R00119
U00291,R05906
U00291,R03077
U00291,R00057
U00291,R02367
U01708,R04904
U01708,R01786
U01708,R03264
U01708,R03965
U01708,R03895
U06889,R02655
U06889,R05470
U06889,R04763
U06889,R02958
U06889,R04338
U07811,R00544
U07811,R05771
U07811,R01138
U07811,R03407
U07811,R05914
U00787,R00910
U00787,R04390
U00787,R05793
U00787,R04762
U00787,R00772
U06505,R01082
U06505,R04523
U06505,R02435
U06505,R05249
U06505,R00056
U06101,R00319
U06101,R04657
U06101,R03994
U06101,R05903
U06101,R02962
U06921,R01233
U06921,R02057
U06921,R03122
U06921,R01709
U06921,R06073
U06559,R01043
U06559,R02822
U06559,R00615
U06559,R03335
U06559,R04121
U05537,R06566
U05537,R04252
U05537,R02814
U05537,R04934
U05537,R00446
U00893,R03094
U00893,R03034
U00893,R04700
U00893,R02192
U00893,R03770
U03883,R04238
U03883,R01688
U03883,R06500
U03883,R06049
U03883,R00014
U05188,R02363
U05188,R04295
U05188,R00450
U05188,R02955
U05188,R06495
U03311,R02984
U03311,R05562
U03311,R00730
U03311,R02477
U03311,R03391
U00322,R03237
U00322,R04228
U00322,R06195
U00322,R04597
U00322,R05076
U06657,R05074
U06657,R05577
U06657,R06269
U06657,R06602
U06657,R05105
U04727,R06278
U04727,R03115
U04727,R00397
U04727,R04408
U04727,R04842
U05704,R02558
U05704,R01025
U05704,R02999
U05704,R00369
U05704,R04975
U07789,R04338
U07789,R02541
U07789,R05414
U07789,R06521
U07789,R03318
U00443,R02135
U00443,R01641
U00443,R03623
U00443,R03650
U00443,R02201
U07163,R02669
U07163,R06103
U07163,R00851
U07163,R00599
U07163,R06153
U00262,R01751
U00262,R06566
U00262,R01760
U00262,R01855
U00262,R00057
U07947,R04771
U07947,R01544
U07947,R05073
U07947,R01651
U07947,R02673
U01216,R01507
U01216,R06495
U01216,R01900
U01216,R01406
U01216,R06255
U04624,R03290
U04624,R04461
U04624,R04099
U04624,R03744
U04624,R06572
U00092,R02174
U00092,R01274
U00092,R04804
U00092,R04233
U00092,R04815
U05801,R02814
U05801,R01318
U05801,R05110
U05801,R02289
U05801,R03488
U02916,R05324
U02916,R06388
U02916,R03764
U02916,R04780
U02916,R02622
U04366,R02019
U04366,R00083
U04366,R03790
U04366,R01398
U04366,R04486
U07740,R02179
U07740,R00320
U07740,R02998
U07740,R01921
U07740,R01452
U07780,R05675
U07780,R05266
U07780,R03103
U07780,R03944
U07780,R04926
U03264,R00397
U03264,R05870
U03264,R00957
U03264,R04866
U03264,R05079
U04488,R01348
U04488,R00187
U04488,R02330
U04488,R00957
U04488,R01584
U02769,R03091
U02769,R01584
U02769,R04592
U02769,R05426
U02769,R05425
U01082,R02561
U01082,R06652
U01082,R02341
U01082,R00559
U01082,R01625
U07817,R00302
U07817,R02419
U07817,R02106
U07817,R04140
U07817,R02365
U07123,R02539
U07123,R02826
U07123,R02676
U07123,R02426
U07123,R03110
U02613,R02929
U02613,R01501
U02613,R00641
U02613,R05078
U02613,R05202
U03413,R03383
U03413,R01334
U03413,R00151
U03413,R04310
U03413,R01749
U05597,R02271
U05597,R02465
U05597,R00946
U05597,R01233
U05597,R01295
U01446,R05361
U01446,R03288
U01446,R01969
U01446,R02917
U01446,R06534
U04394,R01794
U04394,R01431
U04394,R02477
U04394,R04472
U04394,R01050
U04408,R03672
U04408,R03495
U04408,R00766
U04408,R04063
U04408,R05743
U02960,R01613
U02960,R02105
U02960,R00463
U02960,R00187
U02960,R06595
U08153,R01646
U08153,R05762
U08153,R01021
U08153,R01727
U08153,R00454
U04323,R06560
U04323,R04774
U04323,R04099
U04323,R03672
U04323,R05560
U07598,R00345
U07598,R05158
U07598,R03108
U07598,R01487
U07598,R00244
U05549,R02825
U05549,R06572
U05549,R05667
U05549,R05865
U05549,R06670
U01802,R00815
U01802,R06200
U01802,R02410
U01802,R02929
U01802,R00641
U06322,R04763
U06322,R04219
U06322,R04603
U06322,R06581
U06322,R01503
U04897,R00014
U04897,R05107
U04897,R03352
U04897,R00017
U04897,R05140
U05287,R06264
U05287,R04841
U05287,R01656
U05287,R01503
U05287,R05464
U00761,R06446
U00761,R01198
U00761,R03661
U00761,R01475
U00761,R06200
U00896,R00957
U00896,R05319
U00896,R03510
U00896,R05085
U00896,R03958
U02035,R05996
U02035,R01320
U02035,R03356
U02035,R00024
U02035,R04743
U06771,R02218
U06771,R02629
U06771,R01783
U06771,R06380
U06771,R03087
U07171,R02021
U07171,R04719
U07171,R00433
U07171,R00450
U07171,R03633
U01269,R06239
U01269,R01438
U01269,R00473
U01269,R03071
U01269,R01186
U08389,R01656
U08389,R05582
U08389,R05483
U08389,R04158
U08389,R02212
U01095,R04708
U01095,R02224
U01095,R00312
U01095,R00240
U01095,R03261
U02836,R02271
U02836,R01844
U02836,R00346
U02836,R02174
U02836,R03999
U04589,R03078
U04589,R01389
U04589,R05691
U04589,R01484
U04589,R01754
U07264,R03773
U07264,R03590
U07264,R00737
U07264,R05487
U07264,R00663
U06936,R05370
U06936,R03939
U06936,R03650
U06936,R06032
U06936,R00516
U03590,R01772
U03590,R04866
U03590,R05426
U03590,R00944
U03590,R00198
U05973,R02315
U05973,R05702
U05973,R03970
U05973,R00773
U05973,R02954
U01054,R01364
U01054,R00109
U01054,R04858
U01054,R01225
U01054,R04472
U07176,R06089
U07176,R00939
U07176,R01870
U07176,R00047
U07176,R06647
U04635,R06071
U04635,R00729
U04635,R01625
U04635,R03911
U04635,R02901
U01607,R00844
U01607,R04771
U01607,R06107
U01607,R03004
U01607,R01944
U07227,R06313
U07227,R05769
U07227,R02139
U07227,R05502
U07227,R01786
U06384,R01625
U06384,R03318
U06384,R01810
U06384,R01021
U06384,R05368
U01293,R01575
U01293,R06380
U01293,R00655
U01293,R01596
U01293,R06535
U05629,R03237
U05629,R02135
U05629,R01431
U05629,R01727
U05629,R01577
U06434,R03811
U06434,R03764
U06434,R02135
U06434,R06254
U06434,R05225
U07405,R02275
U07405,R01430
U07405,R04128
U07405,R04763
U07405,R04013
U06038,R02632
U06038,R05691
U06038,R00930
U06038,R01776
U06038,R03078
U00925,R04975
U00925,R00277
U00925,R00219
U00925,R06032
U00925,R03611
U08271,R04780
U08271,R03913
U08271,R06653
U08271,R00381
U08271,R04689
U01180,R06259
U01180,R03879
U01180,R05041
U01180,R03082
U01180,R05762
U01838,R05975
U01838,R00472
U01838,R04420
U01838,R02087
U01838,R05822
U05534,R04774
U05534,R01177
U05534,R02729
U05534,R00802
U05534,R05555
U02625,R01383
U02625,R03703
U02625,R05714
U02625,R01431
U02625,R05366
U03220,R06627
U03220,R03179
U03220,R04869
U03220,R03611
U03220,R01440
U02429,R00298
U02429,R05140
U02429,R01364
U02429,R03798
U02429,R03310
U07124,R04200
U07124,R01969
U07124,R04780
U07124,R05458
U07124,R00333
U02151,R02768
U02151,R01338
U02151,R01508
U02151,R02669
U02151,R03255
U05444,R01833
U05444,R01828
U05444,R00922
U05444,R01613
U05444,R02059
U02475,R05860
U02475,R03489
U02475,R05343
U02475,R06142
U02475,R02641
U06267,R01041
U06267,R04748
U06267,R01331
U06267,R02074
U06267,R06309
U00712,R05309
U00712,R06032
U00712,R03531
U00712,R02221
U00712,R06078
U02882,R00560
U02882,R05072
U02882,R02622
U02882,R01036
U02882,R02136
U02782,R00144
U02782,R06282
U02782,R02819
U02782,R01359
U02782,R03539
U02670,R00236
U02670,R05857
U02670,R05484
U02670,R02993
U02670,R03429
U03125,R00559
U03125,R03279
U03125,R01020
U03125,R02285
U03125,R04810
U00390,R02993
U00390,R03611
U00390,R02595
U00390,R01396
U00390,R05429
U02352,R05702
U02352,R02477
U02352,R05595
U02352,R02293
U02352,R01732
U05161,R01635
U05161,R01901
U05161,R01691
U05161,R03912
U05161,R02074
U00518,R02655
U00518,R00783
U00518,R02585
U00518,R00042
U00518,R02432
U00536,R05778
U00536,R00014
U00536,R00391
U00536,R06661
U00536,R00944
U02269,R04710
U02269,R01986
U02269,R04473
U02269,R03251
U02269,R01489
U01716,R01049
U01716,R01879
U01716,R02262
U01716,R02504
U01716,R01187
U07849,R03905
U07849,R01691
U07849,R00729
U07849,R06302
U07849,R06293
U04667,R06653
U04667,R05206
U04667,R00211
U04667,R06383
U04667,R03712
U01504,R01969
U01504,R06052
U01504,R00278
U01504,R03510
U01504,R04427
U02622,R03623
U02622,R06413
U02622,R02133
U02622,R05361
U02622,R02135
U00629,R05702
U00629,R00017
U00629,R01833
U00629,R05476
U00629,R01050
U02456,R03238
U02456,R01507
U02456,R01389
U02456,R03078
U02456,R04763
U01077,R04361
U01077,R02153
U01077,R04827
U01077,R04967
U01077,R06586
U03013,R06287
U03013,R04080
U03013,R04016
U03013,R05515
U03013,R00654
U06252,R00793
U06252,R01844
U06252,R05168
U06252,R06264
U06252,R00346
U00131,R03879
U00131,R00660
U00131,R02543
U00131,R01508
U00131,R03237
U01477,R02384
U01477,R03531
U01477,R05980
U01477,R04930
U01477,R04200
U00241,R00285
U00241,R06032
U00241,R00559
U00241,R00595
U00241,R05896
U08368,R02536
U08368,R04232
U08368,R04103
U08368,R00916
U08368,R06110
U03593,R05135
U03593,R04060
U03593,R05629
U03593,R06604
U03593,R00174
U00203,R05072
U00203,R03528
U00203,R04155
U00203,R02597
U00203,R04758
U00125,R00922
U00125,R03638
U00125,R05665
U00125,R00198
U00125,R02005
U05262,R04926
U05262,R04503
U05262,R00190
U05262,R04876
U05262,R04868
U05299,R05762
U05299,R06042
U05299,R04718
U05299,R06361
U05299,R01772
U06678,R02536
U06678,R04069
U06678,R04087
U06678,R03085
U06678,R05175
U01806,R01712
U01806,R02371
U01806,R04451
U01806,R01872
U01806,R00458
U03052,R01619
U03052,R01650
U03052,R05040
U03052,R04388
U03052,R02027
U02515,R00822
U02515,R06063
U02515,R01776
U02515,R05959
U02515,R01430
U02510,R02596
U02510,R04231
U02510,R00891
U02510,R02368
U02510,R02009
U05886,R02117
U05886,R01003
U05886,R04312
U05886,R00559
U05886,R04771
U05391,R01969
U05391,R04828
U05391,R04478
U05391,R00830
U05391,R06669
U03392,R04315
U03392,R00410
U03392,R01297
U03392,R05823
U03392,R00545
U06379,R03748
U06379,R00726
U06379,R06221
U06379,R01653
U06379,R05414
U06876,R06495
U06876,R03238
U06876,R06443
U06876,R04913
U06876,R00242
U00884,R01515
U00884,R00617
U00884,R03935
U00884,R03322
U00884,R05097
U03388,R00197
U03388,R06485
U03388,R01279
U03388,R05120
U03388,R02321
U06627,R05122
U06627,R05585
U06627,R00039
U06627,R02021
U06627,R01389
U00883,R02597
U00883,R03666
U00883,R00458
U00883,R04494
U00883,R04219
U01919,R05280
U01919,R04820
U01919,R06493
U01919,R05820
U01919,R04407
U06543,R00285
U06543,R05714
U06543,R06637
U06543,R05896
U06543,R01601
U02232,R01490
U02232,R02703
U02232,R03694
U02232,R00598
U02232,R03237
U02563,R02135
U02563,R06647
U02563,R03958
U02563,R00056
U02563,R01043
U00666,R05163
U00666,R03695
U00666,R04283
U00666,R02890
U00666,R04846
U07793,R03236
U07793,R06243
U07793,R01969
U07793,R06250
U07793,R03912
U06973,R03658
U06973,R01355
U06973,R03329
U06973,R03113
U06973,R05535
U04987,R04264
U04987,R04041
U04987,R03322
U04987,R06684
U04987,R05436
U00130,R01625
U00130,R01003
U00130,R00149
U00130,R00983
U00130,R02134
U02944,R03177
U02944,R05163
U02944,R05175
U02944,R00598
U02944,R06666
U07044,R01591
U07044,R03236
U07044,R01207
U07044,R00513
U07044,R02083
U07896,R02460
U07896,R01357
U07896,R03488
U07896,R06463
U07896,R01944
U01752,R01364
U01752,R04472
U01752,R02485
U01752,R01135
U01752,R00298
U03448,R02017
U03448,R02746
U03448,R06231
U03448,R04212
U03448,R02056
U03216,R02269
U03216,R01225
U03216,R05829
U03216,R03085
U03216,R04066
U02202,R02224
U02202,R06276
U02202,R05022
U02202,R03650
U02202,R01641
U00001,R06254
U00001,R06274
U00001,R03480
U00001,R00851
U00001,R05291
U07955,R04016
U07955,R01452
U07955,R02377
U07955,R01332
U07955,R02737
U07636,R03720
U07636,R06349
U07636,R00863
U07636,R03430
U07636,R02034
U02581,R05107
U02581,R03424
U02581,R03490
U02581,R03318
U02581,R01959
U04595,R02477
U04595,R04866
U04595,R06388
U04595,R05870
U04595,R00595
U07098,R01702
U07098,R04594
U07098,R01081
U07098,R04774
U07098,R05728
U06711,R04718
U06711,R03764
U06711,R01782
U06711,R03662
U06711,R02954
U04092,R00130
U04092,R02041
U04092,R00804
U04092,R06291
U04092,R01264
U03256,R01727
U03256,R01641
U03256,R03320
U03256,R05022
U03256,R01535
U00082,R04683
U00082,R03504
U00082,R01004
U00082,R00666
U00082,R01002
U03597,R05483
U03597,R05450
U03597,R02612
U03597,R04105
U03597,R00654
U06215,R03237
U06215,R00056
U06215,R05991
U06215,R03623
U06215,R05792
U01497,R06545
U01497,R04228
U01497,R02635
U01497,R04936
U01497,R01602
U04695,R04708
U04695,R00547
U04695,R06032
U04695,R03489
U04695,R04567
U05432,R05882
U05432,R06270
U05432,R00858
U05432,R00978
U05432,R00291
U05276,R05417
U05276,R03540
U05276,R05858
U05276,R04013
U05276,R03153
U04236,R00947
U04236,R01189
U04236,R02991
U04236,R02922
U04236,R06175
U03421,R02783
