user_id,item_ids
U23287,P00020 P01972 P00219 P00001 P00006
U13988,P00020 P01972 P00219 P00133 P00001
U10918,P00020 P01972 P00219 P00001 P00006
U19292,P01972 P00020 P00219 P00133 P00001
U29274,P00020 P01972 P00219 P00001 P00002
U17465,P00020 P01972 P00219 P00133 P00006
U05521,P00020 P01972 P00133 P00219 P00001
U11063,P01972 P00020 P00219 P00133 P00006
U22094,P00020 P00219 P00133 P00562 P00002
U04310,P01972 P00020 P00133 P00219 P00002
U11146,P00020 P01972 P00219 P00133 P00006
U14789,P01972 P00020 P00219 P00133 P00006
U15734,P00020 P01972 P00219 P00001 P00133
U11458,P00020 P00133 P00219 P00001 P00006
U02677,P00020 P01972 P00133 P00001 P00006
U03761,P01972 P00020 P00133 P00219 P00006
U00118,P01972 P00020 P00133 P00006 P00001
U04657,P01972 P00020 P00219 P00006 P00133
U26262,P00020 P00001 P00219 P00133 P01972
U26276,P00020 P00133 P01972 P00219 P00001
U03227,P00219 P00020 P00001 P01972 P00133
U16605,P00020 P01972 P00219 P00006 P00133
U22243,P01972 P00219 P00020 P00001 P00006
U25545,P00133 P00006 P00562 P00002 P00001
U28548,P01972 P00020 P00133 P00219 P00001
U16392,P01972 P00219 P00006 P00002 P00133
U21655,P01972 P00020 P00133 P00001 P00562
U16814,P00020 P01972 P00219 P00133 P00002
U06137,P01972 P00020 P00219 P00133 P00006
U29331,P00020 P01972 P00219 P00133 P00001
U07710,P00020 P01972 P00219 P00133 P00001
U00816,P01972 P00020 P00219 P00006 P00002
U23682,P00020 P01972 P00219 P00133 P00006
U28278,P00020 P01972 P00219 P00133 P00006
U03728,P00020 P01972 P00219 P00133 P00002
U22122,P00020 P00219 P01972 P00133 P00002
U18997,P01972 P00219 P00001 P00133 P00002
U11674,P00020 P01972 P00001 P00219 P00133
U16778,P00020 P01972 P00219 P00001 P00133
U23342,P00020 P00219 P01972 P00133 P00001
U22498,P00020 P01972 P00219 P00133 P00006
U24122,P00219 P00020 P00006 P00002 P00001
U10213,P00020 P01972 P00219 P00006 P00133
U13225,P00020 P00219 P01972 P00133 P00006
U13282,P00020 P01972 P00219 P00002 P00562
U09395,P01972 P00020 P00219 P00133 P00006
U05061,P00020 P00219 P00133 P01972 P00002
U26622,P00020 P01972 P00219 P00133 P00006
U28839,P01972 P00020 P00219 P00001 P00006
U01532,P00020 P01972 P00219 P00002 P00562
U20638,P01972 P00219 P00133 P00006 P00002
U01193,P00020 P00133 P00006 P00002 P00562
U15833,P01972 P00006 P00133 P00562 P00002
U12487,P00020 P01972 P00001 P00133 P00002
U25956,P00020 P01972 P00133 P00001 P00219
U23899,P00020 P01972 P00133 P00219 P00001
U12324,P00020 P00006 P00133 P01972 P00219
U27038,P00020 P01972 P00133 P00219 P00002
U01070,P01972 P00219 P00562 P00002 P00001
U18181,P00020 P01972 P00133 P00001 P00219
U03027,P00020 P00219 P00006 P00002 P00001
U25079,P00020 P00219 P00133 P00006 P00562
U01386,P01972 P00020 P00219 P00133 P00006
U19602,P00020 P00133 P00006 P00002 P00562
U04681,P01972 P00020 P00219 P00133 P00006
U03740,P00020 P01972 P00001 P00219 P00006
U14729,P00219 P00133 P00006 P00002 P00562
U13018,P00020 P01972 P00133 P00219 P00001
U19436,P01972 P00020 P00219 P00006 P00133
U20815,P01972 P00020 P00219 P00006 P00133
U24785,P00020 P01972 P00219 P00002 P00001
U11819,P00020 P00219 P00001 P01972 P00006
U09037,P00020 P00219 P01972 P00001 P00006
U10867,P00020 P01972 P00133 P00219 P00006
U26327,P00020 P00133 P00219 P00006 P00002
U05641,P01972 P00133 P00219 P00006 P00002
U05052,P00020 P01972 P00001 P00219 P00006
U23068,P00020 P01972 P00133 P00001 P00002
U16345,P00020 P00133 P00006 P00002 P00001
U01431,P00020 P00219 P00006 P00133 P00002
U01432,P00020 P01972 P00219 P00001 P00133
U12400,P00020 P01972 P00133 P00001 P00006
U03964,P00562 P00133 P00002 P00006 P00001
U22062,P00020 P01972 P00219 P00001 P00133
U28721,P00020 P01972 P00001 P00133 P00219
U17216,P01972 P00020 P00133 P00006 P00002
U28539,P01972 P00020 P00219 P00133 P00006
U03441,P00020 P01972 P00219 P00133 P00001
U07745,P00020 P00133 P00219 P00006 P00002
U03038,P00020 P01972 P00006 P00133 P00001
U11869,P00020 P01972 P00006 P00219 P00002
U14043,P00020 P01972 P00133 P00006 P00001
U08225,P00020 P00219 P00006 P00002 P00133
U00289,P00020 P01972 P00133 P00219 P00006
U29914,P00020 P01972 P00133 P00219 P00001
U24085,P01972 P00219 P00002 P00562 P00006
U17403,P00020 P01972 P00219 P00133 P00006
U01158,P00020 P01972 P00133 P00219 P00002
U00348,P00020 P01972 P00219 P00133 P00001
U04978,P00219 P00006 P01972 P00562 P00196
U14771,P01972 P00133 P00020 P00219 P00001
U12264,P00020 P01972 P00219 P00133 P00002
U23544,P00020 P01972 P00219 P00133 P00006
U13599,P00020 P00133 P00001 P00006 P00002
U25048,P00020 P01972 P00219 P00001 P00133
U24461,P00020 P01972 P00219 P00006 P00133
U27594,P00020 P01972 P00219 P00002 P00133
U14112,P00020 P00133 P00219 P00006 P00002
U10777,P00219 P00020 P00133 P00006 P00001
U01802,P00020 P01972 P00133 P00001 P00006
U06750,P00020 P01972 P00219 P00133 P00006
U14421,P00020 P01972 P00006 P00219 P00133
U20343,P01972 P00020 P00219 P00006 P00002
U12397,P00020 P01972 P00006 P00219 P00133
U28522,P00020 P00133 P00219 P00006 P00001
U21069,P01972 P00020 P00219 P00006 P00133
U27114,P00020 P01972 P00219 P00002 P00133
U16767,P00219 P00133 P00006 P00562 P00002
U25318,P00020 P00219 P00133 P00006 P00002
U25338,P00020 P01972 P00133 P00006 P00219
U03952,P00020 P00219 P00006 P00002 P00133
U28554,P00020 P00133 P00219 P00006 P00002
U03758,P00562 P01972 P00219 P00002 P00006
U09301,P00020 P00219 P00133 P00006 P00001
U27136,P00020 P01972 P00219 P00002 P00006
U19941,P00020 P00219 P01972 P00133 P00001
U23414,P00020 P01972 P00133 P00006 P00219
U07072,P01972 P00020 P00219 P00133 P00006
U27037,P01972 P00020 P00219 P00006 P00133
U00265,P01972 P00219 P00002 P00133 P00006
U10487,P00020 P00219 P01972 P00133 P00002
U05244,P00020 P00133 P00219 P00001 P00002
U02509,P00020 P01972 P00133 P00001 P00006
U09818,P00020 P01972 P00219 P00133 P00006
U29266,P00020 P01972 P00219 P00133 P00006
U22073,P00020 P01972 P00219 P00001 P00002
U10535,P00020 P00219 P00133 P00006 P00002
U16306,P01972 P00219 P00002 P00006 P00133
U12542,P01972 P00020 P00133 P00219 P00001
U20633,P01972 P00020 P00001 P00219 P00002
U19771,P00020 P00219 P00133 P01972 P00006
U17697,P00020 P00219 P00133 P01972 P00002
U17104,P01972 P00562 P00219 P00002 P00006
U11275,P00020 P01972 P00133 P00219 P00006
U08188,P00133 P00020 P00219 P00006 P00002
U05207,P00020 P01972 P00219 P00133 P00562
U29218,P00020 P01972 P00219 P00133 P00001
U11757,P00020 P01972 P00219 P00562 P00002
U09420,P00020 P01972 P00006 P00219 P00001
U22319,P00020 P01972 P00219 P00133 P00002
U24518,P01972 P00020 P00219 P00133 P00006
U15297,P00020 P00006 P00002 P01972 P00196
U12428,P01972 P00219 P00562 P00002 P00006
U24760,P00020 P01972 P00133 P00001 P00219
U18763,P00219 P01972 P00562 P00002 P00001
U29415,P01972 P00020 P00219 P00133 P00006
U17010,P01972 P00020 P00219 P00133 P00006
U23339,P00219 P01972 P00562 P00006 P00133
U07679,P00020 P01972 P00219 P00133 P00006
U01646,P01972 P00020 P00219 P00133 P00001
U28728,P00020 P00219 P00133 P00006 P00002
U27680,P01972 P00020 P00219 P00002 P00001
U03772,P01972 P00020 P00219 P00133 P00001
U24395,P00020 P01972 P00133 P00001 P00002
U08615,P00020 P01972 P00001 P00219 P00133
U00608,P01972 P00020 P00219 P00133 P00001
U09886,P01972 P00133 P00219 P00006 P00002
U05472,P00020 P01972 P00219 P00002 P00001
U04633,P00020 P01972 P00006 P00002 P00001
U27608,P00020 P01972 P00219 P00133 P00006
U24637,P00020 P01972 P00133 P00219 P00001
U10424,P00020 P01972 P00219 P00006 P00133
U29384,P00020 P00006 P00219 P01972 P00133
U08824,P00020 P01972 P00001 P00219 P00006
U00532,P01972 P00020 P00133 P00219 P00001
U29417,P00020 P01972 P00219 P00006 P00133
U00038,P00020 P01972 P00219 P00133 P00001
U25824,P00020 P01972 P00219 P00133 P00001
U20416,P01972 P00219 P00006 P00133 P00002
U02763,P00020 P00219 P00006 P00002 P00001
U11738,P00020 P00219 P00006 P00002 P00001
U00539,P01972 P00562 P00219 P00002 P00006
U17193,P00020 P01972 P00006 P00002 P00219
U14548,P00020 P01972 P00219 P00006 P00133
U10696,P01972 P00219 P00133 P00002 P00001
U11149,P00020 P00219 P00133 P01972 P00006
U19888,P01972 P00020 P00006 P00001 P00002
U27468,P00020 P00219 P00133 P00006 P00002
U20634,P01972 P00020 P00219 P00133 P00006
U05888,P00020 P00133 P00006 P00219 P00002
U06425,P00020 P01972 P00219 P00133 P00006
U25898,P00020 P00001 P01972 P00219 P00006
U12135,P00020 P00006 P00133 P00001 P00219
U03606,P00020 P01972 P00001 P00219 P00133
U21408,P01972 P00020 P00133 P00219 P00001
U12865,P00020 P01972 P00133 P00219 P00002
U17762,P01972 P00020 P00219 P00133 P00006
U03370,P01972 P00219 P00001 P00133 P00002
U22874,P00020 P00001 P00133 P01972 P00002
U00062,P00020 P01972 P00219 P00001 P00006
U26755,P00020 P01972 P00219 P00006 P00002
U27282,P00020 P01972 P00001 P00219 P00002
U22373,P01972 P00219 P00006 P00133 P00002
U10852,P01972 P00020 P00001 P00133 P00562
U26660,P01972 P00020 P00219 P00001 P00006
U19574,P00020 P01972 P00219 P00133 P00006
U25872,P00020 P00001 P00219 P01972 P00133
U11746,P01972 P00020 P00219 P00133 P00006
U06770,P01972 P00020 P00133 P00006 P00001
U27180,P00020 P01972 P00219 P00133 P00001
U06113,P00020 P00219 P01972 P00133 P00001
U20968,P00020 P01972 P00133 P00006 P00196
U11134,P00020 P01972 P00001 P00219 P00133
U20851,P00020 P00006 P01972 P00219 P00002
U18474,P01972 P00020 P00219 P00133 P00006
U08891,P00020 P00133 P00219 P00006 P00001
U15803,P00020 P01972 P00133 P00219 P00006
U18996,P00020 P01972 P00133 P00001 P00006
U16060,P00020 P01972 P00219 P00133 P00006
U13931,P01972 P00020 P00219 P00133 P00001
U11171,P00020 P00219 P00001 P00133 P01972
U13553,P00020 P01972 P00219 P00133 P00001
U09163,P00020 P01972 P00006 P00219 P00001
U11456,P01972 P00020 P00219 P00002 P00562
U00196,P01972 P00219 P00020 P00133 P00001
U02888,P00020 P01972 P00219 P00133 P00002
U24426,P01972 P00020 P00219 P00133 P00006
U23597,P00020 P01972 P00133 P00219 P00002
U13836,P00020 P01972 P00006 P00001 P00219
U19140,P01972 P00020 P00133 P00219 P00006
U00174,P01972 P00020 P00219 P00133 P00001
U16699,P01972 P00020 P00219 P00006 P00001
U07181,P00020 P01972 P00219 P00006 P00133
U01120,P00020 P01972 P00219 P00001 P00006
U14136,P01972 P00020 P00219 P00001 P00006
U15177,P00020 P01972 P00219 P00133 P00001
U29538,P00020 P00001 P00219 P01972 P00002
U03882,P00219 P00001 P01972 P00002 P00006
U02283,P00020 P01972 P00133 P00219 P00001
U13955,P00020 P01972 P00219 P00001 P00133
U23131,P00020 P01972 P00219 P00006 P00001
U15078,P01972 P00219 P00020 P00006 P00002
U01487,P00020 P01972 P00219 P00133 P00006
U25463,P00020 P01972 P00219 P00133 P00002
U04332,P01972 P00219 P00002 P00133 P00001
U27720,P01972 P00020 P00133 P00006 P00001
U13503,P01972 P00020 P00001 P00219 P00133
U07658,P01972 P00020 P00219 P00006 P00002
U23061,P01972 P00020 P00219 P00133 P00006
U28277,P01972 P00020 P00133 P00219 P00001
U28493,P00020 P01972 P00133 P00219 P00006
U21891,P00020 P01972 P00219 P00133 P00001
U10524,P00020 P01972 P00219 P00001 P00006
U22761,P01972 P00020 P00219 P00133 P00006
U04622,P00020 P01972 P00133 P00002 P00006
U28059,P00020 P01972 P00219 P00002 P00562
U03024,P01972 P00219 P00133 P00002 P00001
U08427,P00020 P01972 P00219 P00006 P00133
U02061,P01972 P00219 P00133 P00001 P00002
U19883,P01972 P00219 P00133 P00001 P00002
U24010,P00020 P01972 P00006 P00002 P00219
U29986,P01972 P00020 P00219 P00001 P00006
U24328,P01972 P00020 P00219 P00133 P00001
U20717,P01972 P00219 P00133 P00006 P00002
U18705,P01972 P00020 P00006 P00219 P00001
U20589,P00020 P00133 P00219 P00006 P00002
U14679,P00020 P01972 P00219 P00001 P00006
U15370,P01972 P00219 P00133 P00006 P00002
U24190,P00219 P00133 P00002 P00006 P00562
U00009,P00020 P00219 P00133 P00006 P00002
U02141,P00020 P01972 P00219 P00001 P00002
U28344,P01972 P00020 P00219 P00006 P00001
U23726,P01972 P00020 P00219 P00133 P00006
U17718,P00020 P00219 P01972 P00001 P00133
U04543,P00020 P00219 P00133 P00006 P00001
U00092,P01972 P00219 P00001 P00006 P00562
U20789,P01972 P00219 P00020 P00006 P00001
U14359,P01972 P00020 P00219 P00133 P00006
U12614,P00020 P01972 P00219 P00562 P00006
U28933,P00020 P01972 P00219 P00133 P00006
U07314,P00219 P00006 P00002 P00562 P00196
U06643,P00020 P01972 P00133 P00006 P00219
U13374,P00020 P01972 P00219 P00006 P00133
U16164,P00219 P00002 P00133 P00562 P00006
U18609,P00020 P00006 P01972 P00219 P00001
U10881,P00020 P01972 P00001 P00006 P00219
U05404,P00020 P01972 P00219 P00133 P00001
U08843,P00020 P00219 P00002 P00001 P00562
U01401,P01972 P00020 P00219 P00002 P00001
U27226,P00020 P00219 P01972 P00133 P00006
U12280,P00020 P01972 P00219 P00133 P00001
U26777,P00020 P01972 P00219 P00006 P00002
U23400,P00020 P01972 P00219 P00133 P00001
U00497,P00020 P01972 P00219 P00002 P00133
U10547,P00020 P00001 P00133 P00002 P00219
U09687,P00020 P01972 P00001 P00219 P00002
U10062,P00020 P00133 P00001 P00006 P00562
U13706,P00020 P01972 P00219 P00133 P00001
U16529,P00020 P01972 P00133 P00219 P00006
U28884,P00020 P01972 P00001 P00006 P00219
U00163,P00020 P01972 P00219 P00006 P00133
U28748,P00020 P01972 P00219 P00133 P00006
U08222,P00020 P01972 P00001 P00002 P00133
U23091,P01972 P00020 P00219 P00133 P00006
U08997,P00020 P01972 P00219 P00001 P00133
U07240,P00020 P01972 P00219 P00001 P00006
U18719,P00020 P01972 P00133 P00001 P00219
U15307,P00020 P01972 P00219 P00133 P00006
U06242,P01972 P00219 P00562 P00006 P00001
U26496,P01972 P00002 P00001 P00219 P00562
U24056,P00020 P01972 P00133 P00219 P00006
U19461,P00020 P01972 P00219 P00133 P00001
U05310,P00020 P01972 P00219 P00133 P00006
U03941,P00020 P01972 P00219 P00006 P00133
U25260,P01972 P00219 P00020 P00006 P00001
U15576,P01972 P00020 P00133 P00001 P00219
U01306,P00020 P01972 P00219 P00006 P00002
U04520,P01972 P00133 P00001 P00002 P00562
U02343,P01972 P00219 P00001 P00133 P00006
U06699,P00562 P01972 P00219 P00002 P00006
U11932,P00020 P01972 P00219 P00133 P00562
U10056,P01972 P00001 P00219 P00562 P00133
U05987,P01972 P00020 P00219 P00133 P00006
U20128,P00020 P01972 P00133 P00001 P00006
U18074,P00020 P01972 P00006 P00219 P00002
U24449,P01972 P00020 P00219 P00133 P00006
U12992,P00020 P00133 P00219 P00006 P00002
U20082,P01972 P00020 P00219 P00133 P00006
U08409,P00020 P00219 P00006 P00002 P00562
U27977,P00020 P01972 P00219 P00133 P00006
U15554,P00020 P01972 P00133 P00219 P00002
U19116,P00020 P01972 P00219 P00006 P00133
U13395,P01972 P00020 P00219 P00006 P00002
U24057,P01972 P00020 P00133 P00219 P00006
U14336,P01972 P00020 P00219 P00006 P00133
U21881,P00020 P01972 P00219 P00133 P00006
U19997,P00020 P01972 P00219 P00133 P00006
U07353,P01972 P00020 P00133 P00219 P00006
U04291,P00020 P01972 P00219 P00006 P00133
U29143,P01972 P00219 P00006 P00002 P00001
U04841,P00020 P00219 P00133 P00002 P00006
U08830,P01972 P00133 P00002 P00562 P00001
U00614,P00020 P01972 P00219 P00133 P00006
U20402,P01972 P00020 P00219 P00133 P00006
U18707,P00020 P01972 P00219 P00133 P00001
U28495,P01972 P00020 P00219 P00006 P00133
U17960,P01972 P00219 P00006 P00133 P00562
U17549,P01972 P00020 P00133 P00001 P00002
U12697,P00020 P01972 P00219 P00002 P00133
U29063,P00020 P00133 P00219 P00006 P00002
U01980,P00020 P01972 P00219 P00133 P00001
U11010,P00020 P01972 P00002 P00219 P00006
U14103,P00562 P01972 P00002 P00219 P00001
U20762,P01972 P00020 P00133 P00002 P00001
U25276,P01972 P00020 P00219 P00002 P00001
U20044,P00020 P01972 P00001 P00219 P00006
U29674,P01972 P00020 P00133 P00219 P00006
U15033,P00020 P01972 P00219 P00001 P00133
U13723,P00020 P00219 P00133 P00001 P00002
U00856,P01972 P00219 P00020 P00006 P00001
U12669,P01972 P00020 P00219 P00133 P00002
U05293,P00020 P01972 P00219 P00006 P00133
U15829,P00020 P01972 P00133 P00001 P00219
U20804,P00020 P01972 P00001 P00006 P00002
U00801,P01972 P00219 P00562 P00002 P00001
U07396,P00020 P00133 P00219 P01972 P00006
U17830,P00020 P01972 P00002 P00006 P00219
U04902,P00020 P00219 P00133 P00006 P00001
U01190,P01972 P00020 P00133 P00219 P00006
U12592,P00219 P01972 P00006 P00002 P00562
U07593,P00020 P01972 P00219 P00001 P00002
U15989,P00020 P01972 P00219 P00001 P00133
U03969,P00020 P01972 P00133 P00006 P00001
U27120,P00020 P01972 P00219 P00006 P00001
U06610,P00020 P00133 P00002 P00006 P00562
U29619,P00020 P01972 P00219 P00006 P00133
U08265,P00020 P00219 P01972 P00133 P00001
U10507,P00020 P00219 P00133 P00006 P00002
U29883,P01972 P00219 P00002 P00133 P00006
U19048,P01972 P00020 P00219 P00133 P00006
U23757,P01972 P00020 P00219 P00006 P00133
U20275,P00020 P01972 P00219 P00006 P00001
U06177,P00020 P00001 P00133 P00002 P00006
U15191,P00020 P01972 P00219 P00133 P00006
U00847,P00020 P01972 P00006 P00219 P00133
U20265,P00020 P00219 P01972 P00006 P00133
U09425,P00020 P01972 P00219 P00133 P00001
U07599,P01972 P00020 P00133 P00219 P00006
U08137,P01972 P00020 P00133 P00219 P00001
U13059,P00020 P01972 P00219 P00133 P00006
U10803,P00020 P01972 P00133 P00219 P00002
U27929,P01972 P00020 P00219 P00006 P00133
U29082,P00020 P01972 P00133 P00001 P00562
U10131,P01972 P00020 P00219 P00133 P00002
U14189,P00020 P01972 P00219 P00133 P00002
U19615,P00020 P01972 P00219 P00001 P00562
U23778,P00020 P01972 P00006 P00219 P00001
U19481,P01972 P00219 P00020 P00133 P00001
U02239,P00020 P00133 P00006 P00219 P01972
U10898,P01972 P00020 P00219 P00133 P00006
U14107,P01972 P00219 P00562 P00002 P00001
U22694,P01972 P00219 P00562 P00002 P00133
U18925,P00020 P00219 P00133 P00001 P00002
U02244,P00020 P01972 P00219 P00133 P00001
U01735,P00020 P01972 P00219 P00133 P00001
U24764,P00020 P01972 P00219 P00133 P00002
U06563,P01972 P00219 P00006 P00001 P00133
U20735,P00219 P00133 P00002 P00006 P00001
U12821,P00020 P01972 P00219 P00133 P00001
U10212,P01972 P00219 P00133 P00006 P00001
U24358,P00020 P00001 P01972 P00133 P00002
U08518,P00020 P01972 P00001 P00002 P00133
U21879,P00020 P01972 P00133 P00219 P00001
U16620,P00020 P00219 P00133 P00006 P00002
U12414,P00562 P01972 P00219 P00002 P00006
U02363,P00020 P01972 P00219 P00006 P00001
U11436,P00020 P00133 P00219 P00006 P00002
U04079,P00020 P01972 P00133 P00001 P00002
U25512,P00020 P01972 P00219 P00133 P00001
U21182,P00020 P01972 P00133 P00219 P00006
U28165,P00020 P01972 P00219 P00006 P00001
U00726,P00020 P01972 P00219 P00133 P00006
U23575,P00020 P00006 P00133 P00219 P00002
U13455,P00020 P00001 P00006 P01972 P00562
U09608,P00020 P01972 P00133 P00001 P00219
U18493,P00020 P00219 P00133 P00002 P00006
U12349,P00020 P01972 P00133 P00219 P00006
U01930,P00020 P00001 P00133 P01972 P00002
U19472,P00020 P01972 P00219 P00006 P00133
U04418,P00020 P01972 P00219 P00002 P00006
U17856,P00020 P00219 P01972 P00133 P00006
U08354,P00020 P01972 P00133 P00219 P00001
U26185,P01972 P00020 P00133 P00006 P00002
U13777,P00020 P01972 P00133 P00006 P00001
U02745,P00020 P01972 P00001 P00219 P00133
U10708,P00020 P01972 P00219 P00133 P00001
U14962,P00219 P00133 P00006 P00002 P00001
U07419,P00020 P00133 P00219 P00006 P00002
U03115,P00020 P01972 P00219 P00002 P00562
U07556,P00020 P01972 P00219 P00133 P00006
U29504,P00020 P01972 P00219 P00133 P00001
U14840,P00020 P00219 P00133 P00001 P00006
U20992,P01972 P00020 P00219 P00133 P00001
U25224,P00020 P01972 P00219 P00001 P00133
U16615,P01972 P00020 P00133 P00219 P00006
U02062,P00219 P00001 P00133 P01972 P00562
U26572,P00020 P01972 P00219 P00133 P00001
U25027,P00020 P01972 P00219 P00006 P00133
U06393,P00020 P00219 P01972 P00001 P00133
U01165,P00020 P00133 P00006 P00002 P00562
U11657,P01972 P00133 P00219 P00001 P00002
U03528,P00020 P01972 P00219 P00133 P00006
U24382,P00020 P01972 P00219 P00133 P00001
U06489,P00020 P01972 P00219 P00001 P00133
U16894,P00020 P01972 P00219 P00133 P00001
U11788,P01972 P00219 P00020 P00001 P00133
U19096,P00020 P01972 P00133 P00219 P00001
U10511,P00020 P01972 P00133 P00006 P00001
U23453,P00020 P00133 P00219 P00006 P00002
U06925,P00020 P01972 P00133 P00001 P00002
U16841,P01972 P00020 P00006 P00001 P00002
U14803,P01972 P00133 P00001 P00219 P00562
U09518,P01972 P00020 P00219 P00133 P00006
U00812,P00020 P00133 P00219 P00006 P00002
U26567,P01972 P00020 P00219 P00133 P00001
U07760,P00020 P01972 P00001 P00219 P00133
U01548,P00020 P01972 P00133 P00006 P00562
U09515,P00020 P01972 P00219 P00133 P00006
U29375,P00020 P00133 P00219 P00006 P00002
U16215,P01972 P00020 P00133 P00219 P00006
U11378,P00020 P01972 P00219 P00001 P00133
U23737,P00020 P00219 P00002 P00001 P00006
U17991,P00020 P01972 P00219 P00133 P00001
U25425,P00020 P01972 P00219 P00006 P00133
U10322,P00020 P00133 P00219 P00006 P00002
U00278,P00020 P01972 P00001 P00002 P00219
U15566,P00020 P01972 P00133 P00006 P00219
U24096,P01972 P00020 P00219 P00001 P00002
U02027,P00020 P01972 P00006 P00001 P00133
U27190,P00219 P00002 P00133 P00562 P00006
U07358,P01972 P00001 P00006 P00002 P00562
U11549,P00020 P01972 P00219 P00133 P00006
U13013,P00020 P01972 P00219 P00133 P00002
U12583,P01972 P00020 P00219 P00133 P00006
U11963,P00020 P01972 P00219 P00133 P00006
U15086,P00020 P01972 P00001 P00219 P00006
U29545,P01972 P00020 P00219 P00133 P00006
U15006,P01972 P00020 P00219 P00006 P00002
U25088,P00020 P01972 P00001 P00219 P00133
U02992,P00020 P00219 P01972 P00133 P00006
U19358,P00020 P01972 P00219 P00001 P00002
U12742,P01972 P00020 P00219 P00133 P00006
U13973,P00020 P01972 P00219 P00006 P00196
U20949,P01972 P00020 P00001 P00219 P00002
U01832,P00020 P00133 P00219 P00006 P00001
U23745,P00020 P01972 P00133 P00001 P00219
U06652,P00020 P01972 P00219 P00002 P00006
U11126,P01972 P00020 P00133 P00006 P00219
U26183,P01972 P00219 P00001 P00002 P00562
U12820,P01972 P00219 P00001 P00133 P00002
U07916,P01972 P00219 P00002 P00133 P00006
U25274,P00020 P01972 P00006 P00219 P00133
U17961,P00020 P01972 P00219 P00006 P00133
U20083,P00020 P01972 P00219 P00133 P00006
U05149,P00020 P01972 P00133 P00006 P00002
U20605,P00219 P00562 P00002 P00006 P00001
U04813,P01972 P00219 P00562 P00002 P00006
U08934,P01972 P00020 P00133 P00219 P00001
U24774,P00020 P01972 P00133 P00219 P00006
U19965,P00020 P01972 P00219 P00133 P00006
U14974,P00020 P01972 P00001 P00219 P00006
U29598,P00020 P01972 P00219 P00133 P00002
U26058,P00020 P01972 P00219 P00133 P00002
U10406,P00020 P01972 P00219 P00001 P00002
U08715,P00020 P01972 P00133 P00006 P00002
U21362,P01972 P00020 P00219 P00133 P00006
U22504,P00020 P01972 P00219 P00001 P00133
U09175,P00020 P00001 P01972 P00219 P00133
U27735,P00020 P00219 P00001 P00133 P00006
U09936,P01972 P00020 P00219 P00133 P00006
U00530,P00020 P01972 P00006 P00219 P00133
U21991,P01972 P00219 P00001 P00133 P00006
U12817,P00020 P01972 P00219 P00133 P00001
U03054,P00020 P01972 P00219 P00006 P00133
U10416,P00020 P01972 P00219 P00006 P00001
U10502,P01972 P00020 P00001 P00219 P00133
U13293,P00020 P01972 P00219 P00133 P00001
U02987,P00020 P00219 P00006 P00002 P00133
