user_id,item_ids
U14189,P00020 P01972 P00133 P00001 P00562
U19615,P02258 P01790 P00244 P00801 P01918
U23778,P02258 P01790 P00244 P00801 P01918
U19481,P01972 P00020 P00002 P00001 P00133
U02239,P00020 P00006 P00002 P00219 P00562
U10898,P00133 P00020 P01972 P00562 P00219
U14107,P00006 P00001 P01972 P00133 P00219
U22694,P00006 P01972 P00133 P00001 P00219
U18925,P00020 P00133 P00219 P00006 P00002
U02244,P00020 P00006 P00196 P01972 P00001
U01735,P00020 P00006 P00001 P00133 P00219
U24764,P00020 P00133 P01972 P00006 P00219
U06563,P01972 P00133 P00006 P00219 P00224
U20735,P00133 P00006 P00219 P00001 P00002
U12821,P00020 P00133 P01972 P00001 P00219
U10212,P00002 P01519 P03219 P00075 P01961
U24358,P00020 P00001 P00133 P01972 P00219
U08518,P00020 P01972 P00001 P00219 P00006
U21879,P00006 P01972 P00219 P00133 P00020
U16620,P00020 P00133 P00006 P00219 P00196
U12414,P00006 P01972 P00001 P00133 P00219
U02363,P00020 P00006 P01972 P00219 P00001
U11436,P00020 P00133 P00219 P00006 P00002
U04079,P00020 P00006 P00133 P01972 P00001
U25512,P00020 P01972 P01812 P00196 P00001
U21182,P00002 P01972 P00020 P02235 P00476
U28165,P00020 P01972 P00006 P00219 P00467
U00726,P01972 P00020 P00133 P00219 P00006
U23575,P00020 P00006 P00002 P00219 P00562
U13455,P00020 P00001 P01972 P00133 P00006
U09608,P00020 P00006 P00219 P00133 P00907
U18493,P00020 P00133 P00006 P00196 P00219
U12349,P00020 P00133 P00219 P01972 P00001
U01930,P00020 P00133 P01972 P00001 P00562
U19472,P00020 P00219 P00006 P01684 P00002
U04418,P00020 P02063 P00001 P00219 P00133
U17856,P00020 P00133 P01972 P00219 P00006
U08354,P00020 P01972 P00133 P00006 P00001
U26185,P00020 P01972 P00133 P00006 P00001
U13777,P00020 P01972 P00219 P00006 P00133
U02745,P00020 P01972 P00133 P00219 P00006
U10708,P00020 P00006 P00133 P01972 P00002
U14962,P00133 P00219 P00006 P00196 P00001
U07419,P00020 P00133 P00006 P00219 P00224
U03115,P00020 P01972 P00219 P00196 P00002
U07556,P02329 P00532 P01474 P01475 P02777
U29504,P00020 P01972 P00133 P00001 P00006
U14840,P00020 P00133 P00219 P00006 P00002
U20992,P00020 P00006 P00224 P00133 P00002
U25224,P00133 P00020 P00219 P01972 P00467
U16615,P00133 P03041 P00953 P03003 P01972
U02062,P00006 P01972 P00133 P00001 P00219
U26572,P01972 P00020 P00224 P02166 P01380
U25027,P00020 P00006 P00219 P00196 P01972
U06393,P00020 P01976 P01972 P00133 P01809
U01165,P00020 P00133 P00006 P00001 P00562
U11657,P00133 P01972 P00219 P00001 P00002
U03528,P00020 P00467 P00006 P00133 P01832
U24382,P00020 P00006 P00133 P01976 P00001
U06489,P00020 P00133 P01972 P00006 P00001
U16894,P00133 P00020 P01972 P00006 P01684
U11788,P01972 P00020 P00562 P00133 P00001
U19096,P00020 P00001 P00219 P01972 P02159
U10511,P00133 P00020 P01972 P00001 P00006
U23453,P00020 P00133 P00006 P00219 P00196
U06925,P00020 P00133 P01972 P00219 P00006
U16841,P00020 P01972 P00006 P00562 P00453
U14803,P00133 P01972 P00001 P00219 P00562
U09518,P00020 P00219 P01972 P00006 P00133
U00812,P00020 P00133 P00219 P00006 P03158
U26567,P01102 P01096 P01684 P00467 P01972
U07760,P00020 P00133 P00006 P00219 P00001
U01548,P00020 P00133 P01972 P00006 P00001
U09515,P00020 P00133 P02172 P00453 P01755
U29375,P00020 P00133 P00006 P00219 P00196
U16215,P00020 P00133 P01972 P00467 P00219
U11378,P00020 P00133 P00002 P00001 P00467
U23737,P00020 P00006 P00219 P00001 P00002
U17991,P02278 P00020 P00354 P03043 P00217
U25425,P01830 P00774 P01972 P00006 P00020
U10322,P00020 P00133 P00006 P00219 P00196
U00278,P00006 P00001 P00020 P00859 P03079
U15566,P01972 P00020 P00006 P00196 P00133
U24096,P00020 P01972 P00006 P00219 P00453
U02027,P00020 P00001 P01972 P00133 P00006
U27190,P00133 P00006 P00219 P00001 P00196
U07358,P01972 P00006 P00001 P00133 P00562
U11549,P00020 P00133 P00219 P00002 P00001
U13013,P00020 P01972 P00006 P00219 P00133
U12583,P01972 P02462 P02122 P00647 P00446
U11963,P00219 P00006 P00008 P00020 P00196
U15086,P00020 P00006 P00196 P00001 P00219
U29545,P00020 P01972 P00006 P00133 P00219
U15006,P00020 P01972 P00006 P00133 P00196
U25088,P00020 P01972 P00133 P00001 P00219
U02992,P00020 P00006 P00002 P00219 P00133
U19358,P02734 P02707 P00386 P00020 P00553
U12742,P00219 P01570 P02062 P01997 P00005
U13973,P00020 P00006 P01972 P00219 P00196
U20949,P03083 P00562 P00219 P00006 P00020
U01832,P00020 P01684 P00006 P00196 P00562
U23745,P00020 P00133 P00196 P00595 P00006
U06652,P02614 P00240 P00481 P02193 P01975
U11126,P00006 P00020 P02792 P00947 P01841
U26183,P01972 P00006 P00133 P00001 P00219
U12820,P00006 P01972 P00219 P00001 P00133
U07916,P01972 P00133 P00006 P00001 P00219
U25274,P00020 P00133 P01972 P00219 P00562
U17961,P00020 P01972 P00133 P00562 P00001
U20083,P00020 P00133 P00006 P00219 P01972
U05149,P00020 P00133 P01972 P00006 P00001
U20605,P00006 P00001 P00133 P00219 P00002
U04813,P01972 P00006 P00001 P00133 P00219
U08934,P00020 P00219 P01972 P00006 P00196
U24774,P00020 P00006 P01972 P00133 P00562
U19965,P00020 P00225 P02131 P02632 P01371
U14974,P00020 P00006 P00453 P00001 P01684
U29598,P00020 P00008 P00133 P01972 P00006
U26058,P00133 P01972 P00020 P00562 P00219
U10406,P00020 P01972 P00006 P00562 P00001
U08715,P00020 P01972 P00006 P00133 P01684
U21362,P00020 P00219 P01972 P00562 P00133
U22504,P00020 P01809 P00224 P00133 P01972
U09175,P00020 P01972 P00133 P00006 P00595
U27735,P00006 P00020 P00224 P00001 P00133
U09936,P00020 P01972 P00133 P00219 P00006
U00530,P00020 P00133 P01972 P00006 P00219
U21991,P00006 P00133 P01972 P00001 P00219
U12817,P00020 P00219 P01763 P00562 P00004
U03054,P00020 P00133 P00006 P00219 P01972
U10416,P00020 P00006 P00001 P00133 P01972
U10502,P00020 P01972 P00001 P00006 P00219
U13293,P00020 P00133 P01972 P00006 P00219
U02987,P00020 P00006 P00219 P00196 P00002
